,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
y_sim[27],-4.158432887068265,0.09533747327966229,3.058768860893024,-10.217290557738785,-6.191823682489847,-4.212519940247136,-2.011041086893473,2.071117835716363,1029.357054572111,1.0032292167926857
y_sim[28],-2.16541068378089,0.09541499366434528,3.1655826422825166,-8.543065839353265,-4.244430843891615,-2.1516895766697024,0.08736465234378205,3.436919579067056,1100.7129099927627,0.9982671014821336
y_sim[29],0.611976470385067,0.092400014991236,3.0598815570923867,-5.382152928353484,-1.4690723578396416,0.6031831336855084,2.6899318303644075,6.235155848900263,1096.642691445584,0.9995034636736593
y_sim[30],-0.026085759204657676,0.08665379263789147,2.99593179499176,-5.86658736224882,-1.959268644156356,-0.1505711322005813,2.043109670835617,5.824646742765567,1195.3324044294206,0.9984505509977947
y_sim[31],0.6506917222745123,0.09967599000965467,3.073160071791121,-5.295591460350877,-1.3290724270049752,0.688330245115038,2.653576468534985,6.537031401889768,950.5812597437376,0.9987621671924256
y_sim[32],-0.002858089163629728,0.09866392598170212,3.188349746211387,-6.267699486455285,-2.0896711877083516,-0.10546527276089568,2.2276280261307253,6.3699003100988705,1044.275587026244,0.9983937456201653
y_sim[33],0.6853003410871787,0.09340845718050966,3.0722820270987468,-5.538789911329379,-1.3188203767675257,0.7783136939322624,2.6243342699591286,6.656725507749078,1081.8069385239885,0.9987257911506993
y_sim[34],0.39317689689930035,0.08645316729558884,3.0201138265172864,-5.530863505932394,-1.6492345167685363,0.3387788306923881,2.462260488721849,6.144726797334898,1220.3511248553566,0.9985154198140183
y_sim[35],0.8510497888248517,0.09031849440025863,3.0885506149686,-4.963163322384264,-1.331932636580069,0.7807649553492586,2.999665185293334,6.738943677293695,1169.381091536909,0.9992777814478284
y_sim[36],-0.12142508608932011,0.08803832380356057,3.0314145882432593,-5.860534975307965,-2.110661975003554,-0.19554593575112172,1.8659546870395882,6.089957352315478,1185.624437006629,0.9994528129425899
y_sim[37],0.27108806093225146,0.09571840476464148,3.058798358405286,-6.034672845905131,-1.7401408457749308,0.3592448047981599,2.3125974942309333,6.0193258730369426,1021.1999684423662,0.9991031783190722
y_sim[38],0.3990627465044853,0.09180517656557732,3.100520425729649,-5.799351725484412,-1.7001034701105895,0.5270424734864699,2.4456933139897785,6.24349278565703,1140.6039023406572,1.0027078513053143
