,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
y_sim[60],-1.2282583618455127,0.08817909735703555,2.950540720010758,-7.302002390695527,-3.107886439365495,-1.1065278464313058,0.6726562523156083,4.512796719480939,1119.6232994020143,0.9999508259704953
y_sim[61],0.6939150146491072,0.0906440813404848,3.1828469599823563,-5.619567409605295,-1.345545197325889,0.6313502574936882,2.707246805515852,7.0386194230113155,1232.970285987456,0.9983864140282168
y_sim[62],-1.9980901549653154,0.08216281313799575,2.959236463290405,-8.012097723666827,-4.006100136457805,-1.9681836460921487,0.13352605510103177,3.3737711004993844,1297.2053715851043,0.9989592884191031
y_sim[63],-1.2815624624789383,0.08812167399587333,3.01682156221259,-7.314301119213097,-3.238310958378763,-1.2852386722143674,0.6689639949604995,5.000607610502052,1172.016618373706,1.0004850689102192
y_sim[64],-0.18691563872827716,0.08633787767434759,2.8769588412960068,-6.117799662957863,-2.139501976116304,-0.17679651685375453,1.8078342514938468,5.359298405973506,1110.361922046208,1.0042140363681449
y_sim[65],-0.27417336233822714,0.08828772858374899,3.0224975896710395,-6.085559980009757,-2.439378392634383,-0.2108381475108822,1.892325316460763,5.5972406486383885,1172.0097889188835,1.0028016084552795
y_sim[66],-1.2775180610126833,0.08418148946978488,3.028165944255815,-7.25397779537381,-3.2862982471960773,-1.3256175142372477,0.7392261074896977,4.56932821905373,1293.975729255938,0.9984884717525181
y_sim[67],0.19119150399520818,0.08990731268778686,3.0900270523648072,-6.2638677645382295,-1.8094678784700733,0.226570498166992,2.314766918776403,6.282231896170732,1181.2301660898015,0.9992705559944156
y_sim[68],1.4766860229560703,0.08084686289344198,3.050177704905941,-4.717137259100989,-0.6624180336864474,1.4203832774774487,3.4861344210940333,7.569599964423784,1423.3900950784214,0.9986920918623662
y_sim[69],0.010526505269196797,0.0965574506672832,3.075100497016541,-5.7767556735571794,-2.1553300528624373,0.002422716530165403,2.088792961298833,6.022888031583777,1014.2547380176566,0.999401607994003
y_sim[70],-1.3330875159290991,0.08917060502742886,3.0733906728000573,-7.238314950675942,-3.4056761669543993,-1.3392385488177387,0.6551430121158873,4.723283814673728,1187.9334491918046,1.002132693859894
y_sim[71],-0.9306127618537446,0.08646976981542735,2.982421992093908,-6.7973382096416115,-2.9652121580368958,-0.8702287820432085,1.0132363420251198,4.892053623828717,1189.6236254465161,0.999113187914946
y_sim[72],0.10952553632915979,0.0847340248082357,3.0000983849025866,-5.711983088032557,-1.9718701520942048,0.07850611530165352,2.106080597322902,5.996598501976312,1253.589434464147,0.999349027629773
y_sim[73],0.5387871919902074,0.09405097855168135,2.981164168145272,-4.8904004357249935,-1.6017339265376274,0.40508439456003986,2.4997730488120284,6.6455783669527495,1004.7202331456978,0.9980523321197294
y_sim[74],1.7745832157519008,0.09378214400745533,3.1441013833149136,-4.885706745841633,-0.3768999027576132,1.8410888082042294,3.8995771301282516,8.017128364679483,1123.9649517687312,0.9991697976243272
y_sim[75],-1.8481273577551018,0.10854613042471153,2.9777781555882457,-7.780446466738173,-3.878113308742284,-1.8198943259108722,0.2732428970245544,3.6427497787519503,752.5857445838785,0.9991755597282116
y_sim[76],0.1694369235037623,0.08490945051227604,2.9447181454053517,-5.749178877289861,-1.8072925627103147,0.20461361418059978,2.0870659660116107,5.941750541109224,1202.7501070322419,1.0009554164711083
y_sim[77],-1.116626838935793,0.09295285095636562,2.9642932663920076,-7.040409612946047,-3.0685478838348743,-0.9695237413476369,0.7898298439494846,4.8029943266747175,1016.9905229107098,1.0022227248008595
y_sim[78],-1.4016855780229185,0.09001922341976835,2.9860093069442017,-7.33935048848026,-3.412014874065961,-1.4200101691249405,0.547736231436272,4.445788971232871,1100.3017152392772,0.9999977279309705
y_sim[79],-1.1979984923206553,0.09121863446703658,3.081636554569704,-7.18066500836693,-3.281235930129127,-1.2101560680481895,0.794816153335338,4.943336819952727,1141.2891827028272,0.9987043872475801
y_sim[80],-0.1866783009052343,0.08435030090430355,3.0271223850549944,-6.568907358582864,-2.1392003200413154,-0.13488339584100306,1.917092792959808,5.638502620029082,1287.9134742795238,1.0001847634147802
y_sim[81],1.0126092839533851,0.08510592382945496,2.90651785998996,-4.86848700598458,-0.9054941455959581,1.0825973708099221,2.969670804024517,6.394883249960271,1166.3433329199297,0.9984006582800016
y_sim[82],-0.008660211962433894,0.08065217612383474,2.93006329045612,-5.881928930189097,-1.9722841888309426,0.07153304714727657,2.043939349934119,5.561843568503875,1319.8416314184353,0.9987864500135486
y_sim[83],1.0546682158336875,0.09509377400384174,2.9970978333671914,-4.957267855396765,-1.0388138897400467,0.9821689453582553,3.120756662341531,6.642942151675504,993.339423705609,0.9995200114561218
y_tilde[1],1.4186958513784358,0.09113271876032415,2.9718836178818995,-4.4448104903310135,-0.6165158864858152,1.5481567683468964,3.4294328160307486,7.215174651554691,1063.4447766272597,0.9983189147398587
y_tilde[2],0.18313993059064576,0.08689052235420792,2.8818074092295207,-5.525403059896391,-1.752898844177388,0.15054817973925572,2.2602054069066844,5.927055777433336,1099.9807656543405,1.0012522011078586
y_tilde[3],0.8179124843222184,0.08408277938221657,2.6789067024245603,-4.095407784601848,-1.0564900586844677,0.895421255202175,2.6014238861304566,5.980864586015854,1015.0818432649177,1.0028211302118721
y_tilde[4],0.6134891186451998,0.08706272851891568,2.748582999115736,-4.900577930437431,-1.1975286385254413,0.6457613700208749,2.400566027887356,6.218229115986423,996.6740811956449,0.9992642910963772
y_tilde[5],1.1014041280773985,0.10138678899676264,2.665942375960358,-4.041154331823148,-0.6177636053500425,1.0580999311352097,2.8533145153783686,6.3668135036808255,691.4149699423532,1.0028449457360558
y_tilde[6],0.8456005861464153,0.08819431660312388,2.757201153416115,-4.854410155684258,-0.9964047607529863,1.0051390766813502,2.7941091425762394,5.747265133082022,977.3625733180655,0.9998959071294206
y_tilde[7],0.7776127081624911,0.08997475661647286,2.6268621584437435,-4.513002166315696,-0.9527175433265789,0.7390663740960942,2.6209572864350217,5.6804000890664526,852.3799145506066,0.999480619128004
y_tilde[8],0.4741890782134543,0.08683906965290358,2.59445044810787,-4.515573954918679,-1.281642905204893,0.45468866248442696,2.241876852513264,5.78843916709305,892.6073052489801,1.0005400366682986
y_tilde[9],0.7325324451774461,0.08402734307251758,2.604693637085141,-4.470923357284701,-1.0253393812064597,0.757721620779745,2.5436598416987,5.8415452513672905,960.8863750355988,1.00311300543343
y_tilde[10],0.6067067374974296,0.09127181802047034,2.5997615607907787,-4.511794043019393,-1.1562455757864485,0.6090058417578763,2.2970547967845794,5.870806389175164,811.3227122378374,0.9990423617445179
y_tilde[11],0.8653141755484515,0.08595125035691895,2.653273991060672,-4.365263568144962,-0.893114056873414,0.863077460777273,2.558820869218791,6.130292115367033,952.9273721600903,1.0034295210231743
y_tilde[12],1.193281644483838,0.09159719220082292,2.604608302332081,-3.9341320885661775,-0.5364581350209756,1.1584029266456324,2.9796985386974644,6.026602935125756,808.5753900019374,0.9981785189350278
y_tilde[13],1.7260035474389706,0.09956609848930588,2.6456401876815194,-3.1708646476554323,-0.03735361402320508,1.5932531735822866,3.526080995672549,7.2245346817190015,706.0550746019375,1.002236605861853
y_tilde[14],1.3747018293953943,0.09517783821886193,2.599424574744937,-3.711704358636776,-0.2728920689664386,1.3481063172093628,3.045319900157237,6.708322306369819,745.9037112354121,0.9995261291201482
y_tilde[15],0.9202857917072543,0.08703397508243788,2.6592887187306946,-4.311698776731165,-0.9082380918482136,0.9248362068805993,2.6878604271688102,6.25607863159861,933.583878636413,0.9984661918635936
y_tilde[16],1.1768779797562743,0.08515002390403971,2.588792284872856,-4.042831547178982,-0.5498918921291307,1.1120267882441346,2.8775018336891542,6.282411950951013,924.3253477827969,0.9999254167562166
y_tilde[17],-0.30002697508919285,0.08570536045011404,2.6913324706623474,-5.632023846523095,-2.160002101621981,-0.4129108338115091,1.6032829232297447,4.777543133510997,986.0949410868678,0.9997648711262831
y_tilde[18],0.15306034778222938,0.10956696422735042,2.6343325268401805,-5.0275627116294075,-1.6295267134309284,0.17801575731873387,1.926441334387843,5.359921662258756,578.0719958396077,0.9989931699455584
y_tilde[19],0.08973042860220283,0.08794951076653887,2.5133986878303,-4.938605781630496,-1.544844331450998,0.08544423902374143,1.6495050783797982,5.138157535759179,816.6875068606292,1.0007604112748638
y_tilde[20],0.20048001994178816,0.09698647857826695,2.5662303491892766,-5.134228139665403,-1.4760184540946906,0.22191785055377453,1.9993978644143418,5.222641355419082,700.1142082853141,1.002558273723595
y_tilde[21],0.5724636447418606,0.09013159160105164,2.5449292430875463,-4.374150591536843,-1.1363300908303964,0.5074151367830189,2.1633455777733577,5.6399032728448475,797.2551693358884,1.0009026424031047
y_tilde[22],-0.08755356153111149,0.11431317073211004,2.524158579100725,-5.044999145535022,-1.7135747111172326,-0.1808898732977271,1.589485749903735,5.067593800823949,487.574214156836,1.008324767485028
y_tilde[23],-0.30097696211408154,0.10763424352329626,2.6114808966413063,-5.536541553106181,-2.052145763590553,-0.3325521632987146,1.386820472232734,4.948280252458989,588.6711888873801,1.0005863636229013
y_tilde[24],-0.08288201353990653,0.08855293289687909,2.59342373010926,-5.0907098698729,-1.8753691804391448,-0.12387825240361494,1.6123448799865225,4.947305723665164,857.7111608455053,1.0000093244097978
y_tilde[25],-0.31929285016249287,0.08668788255066887,2.4332387184464004,-5.072779610658047,-1.9296053577181502,-0.2999987426171521,1.2321661610024175,4.421059233226907,787.8665223764415,1.000522912034065
y_tilde[26],-0.06935178768662448,0.10292850157194663,2.485311787942309,-4.834125754543416,-1.8124257246694904,0.025921552443170875,1.6993791666813811,4.7365842765774735,583.0294046685053,1.005200031107114
y_tilde[27],-0.2685267513557923,0.09550991891382893,2.6215343946011145,-5.4452990097284175,-2.0844948241910686,-0.23980533907723428,1.5013162886441442,4.947671593509631,753.3801397804051,0.9988440078388043
y_tilde[28],0.2120636740581087,0.11103967808160616,2.619094505482135,-5.297215980804507,-1.5623133985418338,0.1738189935693396,2.0286976257450027,5.672871495851686,556.347256632628,0.9984385476996837
y_tilde[29],0.21776407814412216,0.11096473068880988,2.5618575825451324,-5.234095371271282,-1.5193190708413733,0.35067055920477264,1.9272339711992028,5.163751465042601,533.0157462883461,1.0082411666812934
y_tilde[30],-0.1725379004556798,0.09976811120846911,2.629158712559979,-5.26240680633706,-1.9155244741707813,-0.08669799756798591,1.5801122991888277,4.925205103017585,694.464590371869,0.9986816543592547
y_tilde[31],0.018016747316102887,0.09070663405992749,2.5458448313064954,-4.922455643735123,-1.6144961838566796,-0.04117179149418108,1.6484245043245132,4.858614627148767,787.7451845580949,1.0010566576989317
y_tilde[32],-1.0747019113956755,0.09141461725531495,2.716180393442839,-6.4130875355357535,-2.8651257302343636,-1.050946282609737,0.6213424492574853,4.492999462616274,882.8479835935981,1.0016698572139102
y_tilde[33],-1.2712207153411237,0.07938481438126313,2.5885872955586753,-6.24878551110584,-3.0562350358542125,-1.1874099141837404,0.49237029143527283,3.8370363559187073,1063.2876349724402,0.9988805457362341
y_tilde[34],-1.2193637494012937,0.09603365457240161,2.690614884413951,-6.489925667900315,-3.093806626731871,-1.2156166398442751,0.4935783473369792,4.28683536831686,784.9756193067045,0.9999850885668449
y_tilde[35],-0.7893624104874472,0.09265032650369091,2.713707301220786,-6.125412766237941,-2.585323869252564,-0.7885784142338754,1.0015336794462941,4.898103370607406,857.8909728196666,1.000305113160439
y_tilde[36],-0.3283349450498297,0.1406609113845432,2.693181332028669,-5.390157499999565,-2.1380853052864466,-0.3669303864184024,1.4069975776271215,5.15556294264332,366.59314260634227,1.008134236191785
y_tilde[37],-0.022568487707006226,0.12111417122320853,2.5790360287915677,-5.004539191886422,-1.7688222421631434,0.03208982712500358,1.772916538023946,5.071826389116597,453.4452899043997,1.0013725593500986
y_tilde[38],0.5907811983079742,0.10128504483365998,2.620396498278326,-4.591368541007553,-1.1811614641853556,0.5576907969428603,2.387101263799546,5.70135465137163,669.3347476895282,1.0014975073695707
future_level[1],1.2855722469465105,0.07985076546934064,1.658517445092075,-1.8994606134184355,0.20571083739309215,1.2886272233727996,2.3932345898457834,4.505220936453061,431.4017678759957,0.9992149641806315
future_level[2],0.2142122499398084,0.08439679887494392,1.5177516295420255,-2.465696506200999,-0.896979139378154,0.09718541796142632,1.1707870410032089,3.472832565011732,323.4070380588926,0.9988521301120566
future_level[3],0.872057923811796,0.06202890644150597,1.2382068797850228,-1.4907317422035917,0.1281802379957706,0.8400403091158545,1.5786557843902669,3.4902423074280127,398.4723362247481,0.9986022968101923
future_level[4],0.5979785881958045,0.0583959563309379,1.1175725133702183,-1.4025085885235016,-0.06497626082428902,0.46572524595995607,1.20668567287513,3.210344358369418,366.25694900808764,0.9984359856165366
future_level[5],1.0040086428513602,0.04740994389057841,0.9840871446056191,-1.0906814124006652,0.48903164892301876,1.0214564633091132,1.4944832166254889,3.1826299339591158,430.8521201828733,0.9984007953841797
future_level[6],0.9858115082033696,0.04277396820379371,0.8905122251297187,-0.8576471822647898,0.567891135003538,1.0031754301149394,1.3690685657736477,2.9747342243275736,433.43171604006824,0.9983364448629893
future_level[7],0.8906216209583461,0.03983016291539919,0.8158923417278862,-0.7799589967316183,0.5441920439141319,0.8453199384010069,1.2250568687406713,2.795530776773173,419.6058630178951,0.998271971048121
future_level[8],0.40695765675799667,0.043660944879609934,0.817872153083226,-0.8559387919239227,-0.07972693780325568,0.2545006561814969,0.7702884382353401,2.496328759843831,350.9009813724787,0.99823127391941
future_level[9],0.6265983382268435,0.036014747923475456,0.7134354697664436,-0.7046480497067784,0.3393935165891838,0.5003123987299657,0.8660963829191475,2.4456480869461616,392.417743207189,0.9982568410029076
future_level[10],0.6594583815919235,0.03245099503330771,0.6614716097802326,-0.6429787446249907,0.42648929882203623,0.5680072154740308,0.8525836694797604,2.3761434303242464,415.4955552360818,0.9983012705217555
future_level[11],0.8792679181092627,0.027085747447218256,0.6135949473942922,-0.4874099858516532,0.6731511813490407,0.9027469802730299,1.0669728888778265,2.359124678232827,513.1943899360933,0.9984235530135303
future_level[12],1.2632542150527672,0.022920988180819696,0.6235159072177585,-0.2732841168068398,1.0460317504315884,1.3365869511961574,1.5740522260589938,2.388767196600762,739.9943452539898,0.9986126959262627
future_level[13],1.7042831818658042,0.024409320522310006,0.700068041801469,-0.033813418030920694,1.4124020040143175,1.772980652036146,2.105004337433041,2.822604110584224,822.5629131180641,0.998711220994266
future_level[14],1.457754048236208,0.020284322332762835,0.5607493084676266,-0.004435638193174255,1.299384078704421,1.5666056020192922,1.747910759816496,2.376172879006819,764.2166350924132,0.9983984458566295
future_level[15],0.9266157488396891,0.02400330784227767,0.5088116185117455,-0.09132134427955318,0.7582569370907333,0.9051065968215799,1.0725708645380299,2.1803031737888166,449.33665650363724,0.9981296673130334
future_level[16],1.1859406160723103,0.0185420405213979,0.47172051053525815,0.04376559244667711,1.126970399124538,1.2483745860971633,1.278884216575936,2.1911809686704404,647.2237838290043,0.9982445045770972
future_level[17],-0.2524107194370787,0.04183108971968483,0.8965925792202613,-2.0957716403464666,-0.7302689827102087,-0.20757130133495455,0.20414839225390266,1.7347710075127947,459.4009865303958,0.9984652221745555
future_level[18],0.09049973867359859,0.029726030359582458,0.6107707297738777,-0.7845383518965292,-0.2733408513729892,0.014462746474610919,0.32558800741557936,1.7113060389811623,422.1653627134471,0.9983223786925097
future_level[19],0.0660885725549893,0.02723329667132804,0.5644058348358182,-0.5855146244748568,-0.2795259222500025,-0.029071972788674554,0.257573522697249,1.594936131646297,429.5191736135621,0.99847098379216
future_level[20],0.2278761930090759,0.022088267382165367,0.4705132539934016,-0.20812862636065216,-0.021376632218467195,0.1001775094796589,0.3178968129879287,1.5495048122462936,453.75395307712216,0.9988095569400263
future_level[21],0.6824900101048006,0.01537550705974605,0.40569138217817435,-0.04219577094603511,0.5570753101675664,0.628123182021585,0.7738229440860482,1.621216318121915,696.1978387139293,0.9996235377322253
future_level[22],-0.18473107090522364,0.027618265777230512,0.5959612237702422,-1.0878655524295389,-0.5369618591809756,-0.23881470644916783,0.04716683707747541,1.2900836267945024,465.6324055853143,0.9985145473037822
future_level[23],-0.27949657292707036,0.02650940474739872,0.5781487093118836,-1.0570629162482086,-0.6438447985304911,-0.34783341812095836,-0.05914402115954723,1.16974445166607,475.64087440123274,0.9986699754988434
future_level[24],-0.07644902402484004,0.020596439616159683,0.45428079226066337,-0.3929070322976008,-0.33982253183938993,-0.1990071699474073,0.011260395827691873,1.1452195899737838,486.47938695479604,0.9991943564787724
future_level[25],-0.3701836811330016,0.024265811051584072,0.5379330346521792,-1.0012813303275432,-0.7108428623754085,-0.4630392536879253,-0.18980761848922972,0.9836726946417181,491.4358188761889,0.9989188083867533
future_level[26],-0.14766551943373157,0.01854898707341173,0.42128841919272064,-0.39242266019566757,-0.3688482757701118,-0.27831760536883565,-0.09312006227283293,0.9693690959037546,515.8443104229746,0.9996322065422756
future_level[27],-0.19531543960624045,0.018245547191498797,0.41546129344365174,-0.4358980820310966,-0.4148858483749207,-0.3244915428169448,-0.14060150435829666,0.8952205623805317,518.4983188146168,0.9995719254513233
future_level[28],0.22568020087293594,0.012695334362363876,0.347504488404897,-0.1789224102607204,0.08129688351207803,0.14401595171638187,0.29523088454780533,0.9844938388378524,749.2600028117246,1.000712230198169
future_level[29],0.201634935545149,0.012035106878617722,0.3237292659915912,-0.16264209785425543,0.08577136979393812,0.13856882214718724,0.2545485811085706,0.9146403181312228,723.5424602958971,1.0001451945425974
future_level[30],-0.138909825991572,0.01612922958899179,0.3715566107793654,-0.5019083236290967,-0.296538221633758,-0.22347349822140022,-0.09914322727080235,0.7909894606008321,530.667801904794,0.9990422378411219
future_level[31],-0.022805418739899122,0.01325112569340428,0.3248778293707185,-0.21596228705085166,-0.12539689782759683,-0.11314418981680874,-0.04475693199035001,0.7767677108169964,601.0832177514222,0.9994695072061828
future_level[32],-1.1525983132545938,0.03270240879299717,0.8085358155724303,-2.713441261040975,-1.6415277728378896,-1.1287277134857767,-0.6979016864072114,0.4877193497539192,611.2783844778845,0.9986165420018384
future_level[33],-1.2549394451595888,0.030613435494343574,0.7538594641895005,-2.5096035492457327,-1.7666325974344157,-1.2871805588565906,-0.8349357622101503,0.3841282719279056,606.3964409475592,0.9987504438007984
future_level[34],-1.1339537355658313,0.025574038579125383,0.6132469780524907,-1.8881021450372937,-1.5757992261842748,-1.233082401797595,-0.8442669272454201,0.33356888799006923,575.0057684897647,0.9991557839801453
future_level[35],-0.7919104722792059,0.01807514323296395,0.42963422019683734,-1.0852403438608007,-1.052313674942131,-0.9371391343944294,-0.7003498484439525,0.3457034698526855,564.9815112635586,1.0004342110578157
future_level[36],-0.2493352152017737,0.012757508242045822,0.35233497737234115,-0.48504713731452875,-0.4464989318061119,-0.3708816667663811,-0.16150304203720023,0.5816753373414785,762.7457614539622,1.002080586520456
future_level[37],0.015875690044041994,0.012758308424035922,0.36549754358695075,-0.35195600274534544,-0.20898308015492487,-0.09549434008544433,0.16345333498760836,0.8895466764876081,820.6967839746086,1.001114894491271
future_level[38],0.6550151131798497,0.020235907194584436,0.5800417258881408,-0.08678127205905603,0.23817322392536389,0.49499507824179534,0.9685800465870824,1.9778980855685642,821.6239952886225,0.9996458509107732
lp__,-237.7525244450856,0.7338080092795917,9.912820800932707,-259.0564286332758,-243.79104241515435,-237.14955027914823,-230.7516546347332,-220.52411757415643,182.48602669951865,1.0077844943306056
