,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
level[18],0.13930428457776617,0.08948499793622522,1.8099169931101433,-3.356660248332259,-1.075059867003206,0.08456366462022749,1.3695979221969412,3.8531869093680378,409.0881036872348,1.0025008406335663
level[19],0.6925272339009637,0.10840592064669548,1.817720678280774,-2.910236804175269,-0.47135608927794553,0.6210399646064135,1.8951459699850521,4.157457346865343,281.15660554410596,1.0034837915013501
level[20],1.0200930258428977,0.09359462002874253,1.7820591925742821,-2.4246866420980733,-0.1956171847851163,0.9548159920149184,2.2190533335887626,4.565318508564934,362.528771866553,1.009329233603776
level[21],-1.2454328235751586,0.08092132603560101,1.7854760046843554,-4.818209088216084,-2.4444344342366953,-1.2218620731451577,-0.14134748269676273,2.328828056358346,486.8352925640077,1.0055587468757419
level[22],-1.1242987619016345,0.08803073200610681,1.753752180196353,-4.779336619303823,-2.2730580788961383,-1.0959842659624535,0.0656079747715689,2.1900843348539034,396.8878660231822,1.002761769574242
level[23],-0.25436079651331756,0.10644417099058083,1.7755016791438425,-3.825628415504207,-1.36031315942647,-0.24167223576914645,0.8810598355936683,3.250830908663559,278.226445123186,1.0085205866561993
level[24],-0.6451636087770121,0.08812428736959836,1.6857576986071596,-3.9025969170705936,-1.7936182424843155,-0.7255213537596645,0.467668835164478,2.8247820574741027,365.93088615532247,1.0114354426589738
level[25],0.10241074491929504,0.1019950848367974,1.8118034195385537,-3.377923920174677,-1.1178555783305806,0.12927982045122913,1.3063276694327302,3.644328442605377,315.54671472538877,1.007338643778775
level[26],0.30898987385700855,0.09178836634727279,1.8135587910510742,-3.0542954651423493,-0.9997935802410998,0.28879704345765034,1.5886668190419997,3.901588789426128,390.38039314533773,1.0021777866964903
level[27],1.0446224994033086,0.08998653737082267,1.8103320518528603,-2.7180005960614615,-0.08010349776504366,1.0467831765278723,2.2352017270948847,4.450043606782081,404.7262749343987,1.0043790003729278
level[28],0.4172422334959821,0.07628621272585204,1.7558325957008951,-3.1396413014034112,-0.6903622406035861,0.41935761750477135,1.5455915105082771,3.6269623145087024,529.7538296709075,1.0033620043115918
level[29],-0.7444331340225188,0.07855492075310491,1.766320100643968,-4.025211532968575,-1.9270899285541976,-0.8073245884720031,0.36770667392521433,2.846362312485433,505.5824996403794,1.0043773298360545
level[30],-1.0302346528958375,0.0871445507365646,1.794606169808951,-4.503254580028401,-2.2058543949682967,-1.0467918646354573,0.1849180810818492,2.36960522438064,424.08981493525204,1.0051272035676928
level[31],-3.2337526899847027,0.08866719978420773,1.8055400891898452,-6.718265161483852,-4.485277759524837,-3.1553296234615162,-1.9876085401950043,0.3691346442982848,414.65631620410346,1.0039157763997535
level[32],-2.553114002956278,0.09705706411441771,1.7514190758796746,-5.922997965813458,-3.7998077008431883,-2.560234314817337,-1.425087072354485,0.9497110189749587,325.6310809057541,1.003470375170746
level[33],-1.074758306899717,0.09213145277327381,1.7819248030400803,-4.535426057342628,-2.328681494989189,-1.1163336619967028,0.15359455463352278,2.290600532996146,374.07863700500064,1.0031441082185142
level[34],0.3181794795081685,0.08436592601618617,1.7929998371979061,-3.3057409553453465,-0.8540917737040622,0.2869784785224717,1.4974814353956116,3.944064045854015,451.675303145221,1.002764754158259
level[35],1.5877780428549868,0.10131873468350962,1.8564069529607656,-1.7337539336618617,0.3168647857352229,1.4723933688094113,2.7320173749725454,5.3886016729732615,335.71199412448743,1.0025322415022944
level[36],1.8736598837995357,0.08468948425947682,1.794226078831376,-1.4434879646881975,0.6241775938914,1.799943707279398,3.013533232665835,5.687314686248376,448.8439269420127,1.0017776568874435
level[37],2.1607890462020904,0.08206056749238805,1.7765878809801914,-1.2875802439136614,0.9004892198963133,2.189734887995815,3.397243466823606,5.713496578020607,468.7101501002274,1.0071933031394118
level[38],-0.014322822371911875,0.0755142569512184,1.8613134966368856,-3.6044817056115974,-1.2062352565460812,-0.005821118563543504,1.1505370002228639,3.650987419911921,607.5487704050377,1.0056285210953708
skewness,-0.1465209744228043,0.05053795006928668,0.6378324052940753,-1.565157787135786,-0.4977691644513949,-0.10308067265086614,0.2619760460167002,1.0333831153722681,159.28611352401532,1.0154855728328478
y_sim[1],-2.464932557012771,0.09028326653337772,2.880762280838893,-8.203524360981131,-4.331861733622345,-2.4069243566778473,-0.6369337203373718,3.5645624973726098,1018.1231586896001,1.0005259497890469
y_sim[2],0.28969249595354063,0.0871248339785308,2.7671870603447513,-4.934201824443287,-1.5286569868460014,0.20982142460913572,2.2049448522673902,5.660463273090722,1008.7722093153136,1.0003438459474208
y_sim[3],0.5395303454226369,0.09667265440937622,2.734761573070972,-5.06192753287243,-1.3236586181988739,0.5769611652351625,2.378902678135372,5.944810400958252,800.2609968916942,1.0001619124010672
