,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
level[34],0.4537986166998901,0.03431096086741924,1.720415744631271,-2.7954170996078127,-0.7558790656321799,0.43528946671322266,1.6246945368671546,4.053295845031736,2514.207142418307,0.9981260561753926
level[35],0.8736454644318917,0.03774633309519186,1.7352022952053643,-2.4082632597653233,-0.3527288637513776,0.7862198115830425,2.055577381206167,4.34348435592407,2113.2490909390754,0.9981617328039255
level[36],-0.1351617841307189,0.04466016547838357,1.7010212669690983,-3.245616293996939,-1.3454975533433768,-0.21384620840485558,1.0393102958775502,3.2686655843096286,1450.7040749480534,0.9983831708256751
level[37],0.1556297953108932,0.04129497965179308,1.6964283349739424,-3.351825402707326,-0.9658125728968855,0.2364317498833356,1.3558800058594715,3.2870788551946015,1687.6272240036114,0.999406246517421
level[38],0.4337909456199462,0.04757248195477356,1.7114821437649674,-2.9312129296215446,-0.6283327756701638,0.4810624137113747,1.5752958850036891,3.628438001345057,1294.2945567741174,0.9985389198864548
level[39],-1.313000288360149,0.04116393409751205,1.8294911988707636,-4.972512567068989,-2.5509060395482526,-1.3419694639180242,-0.08169751365844946,2.2989296499047374,1975.2719687457436,0.9995190138139725
level[40],0.47877405059823597,0.0448101681317881,1.7781613939358032,-3.096720141420877,-0.6712465333456936,0.46367203566889925,1.6596281694651571,3.9630257015306363,1574.6687435802758,1.0018424747322017
level[41],0.7703715159335184,0.03972098081573092,1.7379915769399559,-2.5222846869312514,-0.41900087366154304,0.8072343921044005,1.9589606843875738,4.224807943351835,1914.5001601561007,0.9991490752794283
level[42],2.2069947689455685,0.04148486048232176,1.7948154298559331,-1.3843833040168327,1.028318839616861,2.203550803077185,3.3733390420116844,5.636792636499565,1871.8037853746946,0.999723076993644
level[43],3.4091375986847208,0.042317974516660285,1.7456392705262858,-0.24049804076873718,2.2323113834012815,3.415907227278967,4.553464327289227,6.86367967242958,1701.6069918202747,0.9998578899101737
level[44],3.380383296672037,0.043621932236127085,1.7417781936598142,-0.2220811047245614,2.3260373645441477,3.3890928519272725,4.433825685956782,6.669332851876945,1594.3214920431901,0.9991660535576583
